atm_id;atm_lat;atm_lon;nearest_malls_name;nearest_malls_dist_m;count_malls_100m;count_malls_300m;count_malls_500m;nearest_supermarkets_name;nearest_supermarkets_dist_m;count_supermarkets_100m;count_supermarkets_300m;count_supermarkets_500m;nearest_pharmacies_hospitals_name;nearest_pharmacies_hospitals_dist_m;count_pharmacies_hospitals_100m;count_pharmacies_hospitals_300m;count_pharmacies_hospitals_500m;count_banks_atms_100m;count_banks_atms_300m;count_banks_atms_500m;competitor_count_total
4095.0;46.963171;142.724889;Успех;5.3;3;10;14;Погребок;13.2;3;8;8;Айболит;309.1;0;0;2;0;1;2;4.0
4096.0;53.529819;49.29868;Заря;430.3;0;0;1;Пятёрочка;211.2;0;1;6;Вита Экспресс;106.1;0;4;6;1;1;2;3.0
4097.0;52.037292;113.491743;Елизаветинский;276.1;0;2;8;Континент;549.7;0;0;0;Не удалось узнать название;94.2;1;6;14;2;5;8;21.0
4098.0;55.084116;38.766482;"ТК ""Макеевский""";295.4;0;1;1;Бристоль;138.7;0;11;23;Ригла;121.4;0;0;0;0;6;7;9.0
4099.0;56.235601;43.453747;Дзержинец;576.6;0;0;0;Пятёрочка;256.5;0;2;5;Столички;286.9;0;1;2;2;4;7;15.0
4100.0;56.476418;84.985297;Город;445.0;0;0;1;Абрикос;59.2;2;4;19;Мой доктор;26.0;3;13;27;1;9;21;25.0
4101.0;59.567676;150.810733;Премиум;424.3;0;0;2;Светофор;86.1;1;1;3;Поликлинника №2;225.9;0;4;6;1;5;9;18.0
4102.0;53.210026;50.13847;Мелодия;143.5;0;1;1;Пятёрочка;165.3;0;6;7;Апрель;32.2;1;11;14;0;4;4;8.0
4103.0;53.053151;158.640718;ТЦ Кристалл;218.5;0;2;4;Пробочка;149.6;0;2;4;Миницен;132.5;0;2;5;0;5;8;9.0
4104.0;55.818194;37.324641;"Торговый центр ""Красный кит""";304.7;0;0;1;Да!;284.9;0;1;13;in Harmony;8.5;1;1;9;0;1;13;14.0
4105.0;55.920275;37.843957;"Торговый центр ""Ковчег""";351.0;0;0;1;Винлаб;69.1;1;4;9;Фармленд;77.7;0;0;0;2;9;12;13.0
4106.0;55.797554;38.974163;"Торговый центр ""Феникс""";167.6;0;1;1;Пятёрочка;39.9;4;8;9;Не удалось узнать название;90.6;1;6;8;0;0;0;14.0
4107.0;55.683244;37.539482;Нет объектов;;0;0;0;Дикси;18.7;2;8;11;ИФК;118.9;0;3;7;0;4;4;12.0
4108.0;51.996404;113.548067;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4109.0;48.486613;135.075842;Дом одежды;344.8;0;0;1;Нет объектов;;0;0;0;Диагностический кабинет ХФ ФГБУ «МНТК «Микрохирургия глаза»;178.2;0;2;4;2;3;5;8.0
4110.0;48.457571;135.184655;Нет объектов;;0;0;0;Раз Два;88.0;1;3;5;Не удалось узнать название;54.8;2;2;2;2;3;3;2.0
4111.0;43.111758;131.962039;Домовой;113.8;0;1;1;Самбери;51.5;1;1;1;Не удалось узнать название;474.6;0;0;1;0;2;2;3.0
4112.0;53.346973;83.675167;Лето;571.7;0;0;0;Мария-Ра;182.0;0;1;2;Фармакопейка;430.9;0;0;2;0;2;2;11.0
4113.0;43.119478;131.887506;Izumrud Plaza;158.8;0;2;9;Винлаб;94.4;1;3;10;Монастырёв.рф;81.7;1;7;18;0;0;0;73.0
4114.0;56.450717;84.96566;детский парк;655.4;0;0;0;Ярче!;483.2;0;0;1;Городская больница № 3;469.8;0;0;4;3;4;4;7.0
4115.0;49.743588;129.675773;Нет объектов;;0;0;0;Винлаб;94.7;1;2;2;Семейная аптека;63.1;1;7;8;3;4;4;4.0
4116.0;50.285633;127.490226;Нет объектов;;0;0;0;Прима;121.3;0;1;1;Нет объектов;;0;0;0;0;0;0;0.0
4117.0;51.836601;55.133993;Нет объектов;;0;0;0;Пятёрочка;1.8;3;3;7;Вита Экспресс;45.0;2;5;6;0;0;0;10.0
4118.0;62.021781;129.710547;Эльдарадо;590.1;0;0;0;Студенческие ряды;198.1;0;1;2;Детская поликлиника;371.5;0;0;2;0;2;4;6.0
4119.0;62.026166;129.735035;Якутск Плаза;112.8;0;3;7;Daily Mart;147.3;0;2;4;ТвояАптека.рф;306.3;0;0;4;0;0;0;19.0
4120.0;61.99869;129.688798;Нет объектов;;0;0;0;Своя копейка;255.2;0;1;1;Нет объектов;;0;0;0;0;0;0;0.0
4121.0;56.663436;124.711862;Санвэй;166.6;0;3;5;Не удалось узнать название;119.1;0;6;8;Социальная аптека;190.4;0;1;5;2;7;8;10.0
4122.0;55.149928;124.735775;Двенадцать;4.1;1;1;1;Матрешки;85.6;1;5;9;Не удалось узнать название;185.3;0;4;5;1;4;4;15.0
4123.0;56.046846;92.946805;Мост;125.3;0;1;1;Красный Яр;3.6;1;3;7;СКЦ ФМБА России Центр ядерной медицины;391.3;0;0;0;0;1;2;2.0
4124.0;56.031569;92.775793;Нет объектов;;0;0;0;Пятёрочка;7.2;0;0;0;Юлистам;97.7;1;3;4;3;4;5;4.0
4125.0;55.99074;92.957971;Мави;295.4;0;1;1;Командор;8.8;2;3;9;Городская гинекологическая больница №4;413.3;0;0;0;0;0;0;5.0
4126.0;45.017964;39.049217;Нет объектов;;0;0;0;Кентро;437.4;0;0;3;Трик-Фарма;41.1;1;1;1;1;4;7;12.0
4127.0;46.305844;44.269184;Не удалось узнать название;51.9;0;0;0;Магнит;255.3;0;1;9;Веста;90.1;1;4;11;0;3;22;22.0
4128.0;59.936052;30.416399;ТРК «Охта-Молл»;466.6;0;0;0;Пятёрочка;31.7;0;0;0;Горздрав;160.7;0;1;6;0;0;3;9.0
4129.0;53.118708;46.587197;тц Измайловский;56.6;1;1;1;тц Кузнецкий;6.4;2;6;8;Вита Экспресс;133.4;0;3;8;3;4;5;6.0
4130.0;50.586997;137.066123;ТЦ Шатл;4.5;1;1;1;Винлаб;14.8;0;0;0;Семейная аптека;310.6;0;0;0;0;0;3;7.0
4131.0;50.542379;136.997653;Нет объектов;;0;0;0;Десяточка;148.6;0;6;11;Новая аптека;182.7;0;4;9;0;5;9;14.0
4132.0;43.117345;131.888674;Торговый пассаж;155.9;0;5;10;Винлаб;240.3;0;2;7;Владивостокская стоматологическая поликлиника №1;118.6;0;7;12;6;28;54;60.0
4133.0;53.768544;87.127878;Ника;97.0;1;1;3;Ника;103.9;0;1;1;Сбер Еаптека;259.4;0;1;2;0;0;1;5.0
4134.0;43.168536;131.922962;Бум;262.9;0;1;1;Винлаб;46.5;1;6;7;Медтехника;33.5;4;7;11;4;16;16;15.0
4135.0;45.004978;41.925937;Нет объектов;;0;0;0;Магнит;219.0;0;1;4;Пульс;78.6;1;4;6;3;3;5;8.0
4136.0;55.026649;82.926161;Аура;697.0;0;0;0;Лента;291.5;0;1;3;Kinetiq;224.2;0;2;8;0;9;13;21.0
4137.0;45.039464;38.974343;Галерея Краснодар;85.5;1;1;1;Магнит;462.5;0;0;2;Не удалось узнать название;221.3;0;3;12;0;0;0;0.0
4138.0;56.239503;43.863945;Нет объектов;;0;0;0;Smart;13.8;1;1;10;Детская поликлиника № 1;251.5;0;3;9;2;11;18;18.0
4139.0;59.944612;30.358781;Нет объектов;;0;0;0;Пятёрочка;87.6;2;10;28;Аптекаръ;96.0;2;8;15;7;15;23;40.0
4140.0;51.546939;46.014673;Форум;13.8;1;1;2;О’КЕЙ;45.2;1;1;4;Не удалось узнать название;108.6;0;6;11;3;9;16;25.0
4141.0;43.355184;132.195386;Меридиан;925.3;0;0;0;Винлаб;169.3;0;1;2;Не удалось узнать название;219.7;0;1;4;0;3;3;5.0
4142.0;62.059257;129.772899;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4143.0;62.007212;129.664804;Нет объектов;;0;0;0;В Десятку;618.1;0;0;0;Консультационно-диагностический центр;28.9;1;3;3;0;0;0;0.0
4144.0;62.028677;129.733094;Нет объектов;;0;0;0;Daily Mart;151.0;0;1;3;Миницен;267.8;0;1;7;1;8;10;15.0
4145.0;52.932604;158.406088;Нет объектов;;0;0;0;Дары Олимпа;55.2;1;5;11;Orange;5.3;4;5;10;3;9;13;14.0
4146.0;53.186938;158.384833;ТЦ Сириус;68.8;1;2;5;Галерея вин;146.4;0;1;7;Аптека/ Оптика;120.8;0;9;10;0;4;5;5.0
4147.0;55.751492;49.22112;Эссен;612.5;0;0;0;Пятёрочка;12.8;1;1;5;Вита Экспресс;12.1;2;2;9;1;1;5;27.0
4148.0;52.494673;82.772747;Фестиваль;207.5;0;4;6;Мария-Ра;19.5;1;5;7;Фармакопейка;26.1;1;3;5;0;0;3;3.0
4149.0;51.696829;46.759251;Нет объектов;;0;0;0;Пятёрочка;483.6;0;0;1;Вита Экспресс;850.9;0;0;0;0;0;0;2.0
4150.0;51.81129;55.09135;Гулливер;41.8;1;1;1;Пятёрочка;264.5;0;1;3;Фармленд;88.0;1;3;8;1;7;7;7.0
4151.0;51.863439;107.72808;Нет объектов;;0;0;0;Абсолют;3.7;1;1;1;Не удалось узнать название;70.7;2;2;2;0;0;2;2.0
4152.0;51.845387;107.590341;Не удалось узнать название;344.1;0;0;1;Николаевский;433.4;0;0;1;Поликлиника №6, Отделение №4;175.0;0;1;1;0;0;1;3.0
4153.0;50.372286;103.288094;Вектор;406.1;0;0;2;Абсолют;356.8;0;0;1;Не удалось узнать название;402.6;0;0;2;1;1;4;5.0
4154.0;57.162342;65.497605;Амбар;387.3;0;0;1;Пятёрочка;118.4;0;1;3;Женская консультация;146.5;0;2;8;0;0;1;3.0
4155.0;52.277985;104.310646;Нет объектов;;0;0;0;Не удалось узнать название;64.6;1;3;7;Ригла;343.1;0;0;1;0;2;11;15.0
4156.0;45.062808;38.91836;Нет объектов;;0;0;0;Алкотека;87.1;1;3;5;Лаки Фарма;102.6;0;3;9;5;5;5;6.0
4157.0;50.589816;107.596486;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;1;1.0
4158.0;56.476065;53.814655;Европа- центр;14.9;3;4;8;Пятёрочка;65.3;1;1;1;Экона;51.3;3;6;9;0;0;0;14.0
4159.0;54.980503;73.379612;"ТК ""На Театральной""";239.3;0;2;2;Красное & Белое;158.1;0;3;4;Апрель;101.6;0;10;14;0;4;6;18.0
4160.0;55.037629;73.289556;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Апрель;68.1;1;5;9;0;4;6;11.0
4161.0;52.282062;104.294557;Торговый комплекс;13.4;1;5;8;Торговый комплекс;9.5;1;3;5;Аптека от склада;128.2;0;5;9;2;3;4;13.0
4162.0;56.844688;53.208661;Терракот / магазин Пряжа;188.1;0;1;6;Пятёрочка;107.0;0;6;8;Нет объектов;;0;0;0;3;4;19;26.0
4163.0;55.769312;49.216655;Южный;12.4;1;1;3;Ашан;115.5;0;2;9;Ригла;83.2;1;1;9;7;8;11;13.0
4164.0;50.229724;136.885687;Нет объектов;;0;0;0;магазины;800.3;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4165.0;53.135258;140.725994;Нет объектов;;0;0;0;"ТЦ ""Самоцветы"" цокольный этаж";259.8;0;2;5;№ 15;247.6;0;1;3;0;0;1;2.0
4166.0;56.465027;84.996113;Персональ;643.1;0;0;0;Быстроном;51.1;1;4;4;Детский центр восстановительного лечения;65.8;1;2;2;2;2;2;4.0
4167.0;48.411028;135.116491;Русский проект;977.0;0;0;0;Винлаб;343.2;0;0;3;Городская больница № 11;454.1;0;0;1;0;0;0;1.0
4168.0;50.546747;136.98955;Плаза;271.7;0;2;2;Винлаб;19.6;1;3;6;Семейная аптека;56.5;2;4;6;3;3;3;7.0
4169.0;50.606889;136.960337;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4170.0;56.844417;60.617085;Сити-центр;589.9;0;0;0;Пятёрочка;82.8;2;6;13;36,6;195.0;0;4;13;3;7;22;42.0
4171.0;53.055316;158.665395;Пирамида;240.4;0;1;1;МАКСАР;117.6;0;2;3;Здоровье;228.6;0;1;1;0;5;6;6.0
4172.0;48.798911;132.911522;"ТРЦ ""Гигант""";452.7;0;0;1;Бридер;372.2;0;0;3;Не удалось узнать название;256.8;0;1;5;0;0;1;2.0
4173.0;58.014851;56.261864;Разгуляй, торговый центр;249.7;0;2;2;Лакшми;171.5;0;3;7;Эксперт;264.7;0;2;11;1;1;2;3.0
4174.0;58.079971;55.758834;Добрыня;3.3;1;1;3;Пятёрочка;10.6;1;5;11;Аптека от склада;22.0;1;4;5;4;5;7;10.0
4175.0;53.326218;83.690501;Волна;24.0;1;1;1;Ашан;61.0;1;2;5;Живика;249.1;0;1;4;0;0;0;4.0
4176.0;53.195285;158.385489;Вито;843.3;0;0;0;Сортовое Пиво;395.8;0;0;2;МЦ Радужный;68.4;2;2;3;0;0;1;1.0
4177.0;56.581447;84.913674;Нет объектов;;0;0;0;Светофор;203.6;0;1;2;Мелодия здоровья;269.2;0;1;2;0;9;11;17.0
4178.0;56.995078;40.978134;ТЦ «Воздвиженка»;27.8;1;2;6;Пятёрочка;27.6;1;3;6;МЦ Независимость;72.8;2;8;16;1;13;24;31.0
4179.0;51.093911;128.363972;АН-2;445.3;0;0;1;Не удалось узнать название;1.5;2;5;5;ТвояАптека.рф;202.2;0;1;1;0;1;2;2.0
4180.0;52.031004;113.498228;Grand City;72.2;1;1;1;Арбат;141.4;0;2;4;Не удалось узнать название;84.2;1;9;15;1;12;23;34.0
4181.0;43.125499;131.879367;МебелЁво;102.4;0;1;1;Винлаб;411.9;0;0;1;Не удалось узнать название;387.8;0;0;2;0;0;1;7.0
4182.0;43.098712;131.96972;Не удалось узнать название;335.7;0;0;1;SMARKET;415.8;0;0;1;Владивостокская поликлиника №6;250.3;0;1;3;0;0;0;8.0
4183.0;43.376084;132.300138;Нет объектов;;0;0;0;Винлаб;935.5;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4184.0;43.061435;133.138859;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
4185.0;55.806555;37.504061;Москва-Сокол;446.5;0;0;1;Красное&Белое;48.1;1;2;8;Не удалось узнать название;75.6;1;3;5;0;1;7;17.0
4186.0;48.773618;132.945012;"ТЦ ""Великан""";641.9;0;0;0;Винлаб;11.2;1;1;1;Аптека;172.2;0;1;2;0;0;0;3.0
4187.0;54.183987;45.184603;Версаль;96.5;1;2;4;Пятёрочка;69.7;1;2;11;Вита Экспресс;169.4;0;3;7;2;9;18;32.0
4189.0;58.219349;92.505642;галерея;131.3;0;1;1;Бристоль;299.9;0;1;1;Надеждинка;176.2;0;1;2;0;0;0;4.0
4190.0;53.342575;83.783567;Проспект;150.4;0;2;2;Ярче!;348.0;0;0;4;Аптека №1;70.8;1;4;6;0;2;6;12.0
4191.0;55.021571;82.91725;МЕГАС;971.7;0;0;0;Не удалось узнать название;400.8;0;0;1;Авиценна;207.3;0;1;6;1;2;8;15.0
4192.0;56.20525;95.696548;Не удалось узнать название;510.8;0;0;0;Винный погребок;197.8;0;0;0;Нет объектов;;0;0;0;0;0;0;7.0
4193.0;56.034466;92.907845;Взлетка Plaza;2.3;1;1;2;Красный Яр;25.8;1;1;6;Поликлиника № 14;488.9;0;0;1;0;0;0;28.0
4194.0;56.012642;92.885558;Нет объектов;;0;0;0;Absolut;176.2;0;2;10;Красноярская краевая больница №2;199.4;0;2;7;3;6;21;34.0
4195.0;53.689587;91.674296;Не удалось узнать название;65.2;1;1;1;Серебряный шар;518.4;0;0;0;Поликлиника № 2;6.0;1;1;4;2;2;7;14.0
4196.0;54.417164;86.308282;Акварель;403.9;0;0;1;Не удалось узнать название;573.2;0;0;0;Не удалось узнать название;75.9;1;2;3;0;0;0;0.0
4197.0;50.362783;129.096548;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;1;1;1.0
4198.0;56.001811;93.029234;Сибирский городок;659.5;0;0;0;Русский Разгуляйка;271.2;0;1;2;Поликлиника №6;534.0;0;0;0;0;0;0;3.0
4199.0;52.588675;39.535673;ТРЦ Армада;16.3;1;1;1;Перекресток;17.1;1;4;9;Алоэ;16.5;1;4;9;0;2;4;9.0
4200.0;57.125239;65.618284;Нет объектов;;0;0;0;Строительный Двор;388.0;0;0;1;Фармленд;609.3;0;0;0;0;0;0;3.0
4201.0;45.021048;38.969815;Нет объектов;;0;0;0;Коллекция градусов;84.9;1;3;5;Не удалось узнать название;123.4;0;7;10;2;18;31;44.0
4202.0;54.982084;73.319047;Метромолл;273.8;0;1;4;Красное & Белое;135.5;0;7;12;Нет объектов;;0;0;0;5;18;21;32.0
4203.0;55.563961;71.35118;Нет объектов;;0;0;0;Пятёрочка;709.7;0;0;0;Фармакопейка;322.8;0;0;1;0;0;0;1.0
4204.0;55.756001;37.804727;Не удалось узнать название;690.1;0;0;0;Отдохни;20.9;3;5;8;Здравсити;107.8;0;5;9;1;1;3;6.0
4205.0;50.090241;118.019135;Нет объектов;;0;0;0;Фирменый;622.1;0;0;0;КБ № 4 , стационар;55.4;1;3;5;0;0;0;2.0
4206.0;50.249917;127.55406;Нет объектов;;0;0;0;Винлаб;624.2;0;0;0;Офтальмика;180.5;0;1;1;0;0;0;1.0
4207.0;51.366094;128.125415;Нет объектов;;0;0;0;Матрешка;413.2;0;0;1;"Клиника ""Вера""";149.2;0;1;1;0;0;0;0.0
4208.0;52.062835;113.401417;Спутник;158.9;0;1;1;Спутник;173.1;0;1;1;Детская поликлиника №1;916.4;0;0;0;0;1;1;3.0
4209.0;52.071123;113.394302;Канон;51.5;1;1;4;Спутник;121.5;0;1;3;Фармея;88.5;1;2;5;0;1;2;4.0
4210.0;52.026105;113.532463;Читинка;578.7;0;0;0;Арбат;398.9;0;0;2;Краевой наркологический диспансер;197.6;0;3;6;0;0;1;3.0
4211.0;56.498873;84.970089;Нет объектов;;0;0;0;Вина Кубани;65.5;1;8;8;Живая аптека;7.2;2;5;5;2;4;9;7.0
4212.0;53.324266;91.946441;Батон, DNS;843.1;0;0;0;Нет объектов;;0;0;0;Центральная районная больница;440.1;0;0;1;0;0;1;1.0
4213.0;55.34559;86.127748;ТРК Променад-1;5.7;1;1;1;Лента;14.1;1;2;6;Клинический консультативно-диагностический центр;147.4;0;3;3;1;2;3;5.0
4214.0;58.007675;56.213453;Пирамида;0.6;1;2;4;Семья;88.6;2;5;11;Не удалось узнать название;134.0;0;0;0;0;3;6;13.0
4215.0;52.042699;113.493692;ТРЦ Караван;1.0;2;7;9;Караван;5.7;1;2;4;Нет объектов;;0;0;0;4;6;6;13.0
4216.0;59.86256;30.320171;Нет объектов;;0;0;0;ВкусВилл;22.7;1;6;15;Озерки;103.0;0;8;19;3;8;14;17.0
4217.0;56.013628;92.856848;Квант;78.5;1;3;5;Красный Яр;40.9;1;5;9;Фармэконом;92.6;1;5;6;4;10;15;20.0
4218.0;54.711364;20.508215;"ТРК ""Калининград Плаза""";22.7;1;1;1;Виктория;32.1;1;2;3;Планета здоровья;132.4;0;3;8;4;10;18;25.0
4219.0;54.727661;20.508691;Две пятерки;5.2;1;1;2;Народная 7Я семьЯ;276.7;0;1;2;Поликлиника №3;201.2;0;2;4;0;3;4;8.0
4220.0;46.376533;48.052439;ТРЦ CITY;285.9;0;1;1;Магнит;262.4;0;1;4;Детская городская поликлиника №3;181.3;0;2;4;0;2;2;3.0
4221.0;64.563653;39.819137;Родина;504.5;0;0;0;Ladoga Wine;206.6;0;3;8;Фарма-Север;191.2;0;3;8;1;9;18;20.0
4222.0;51.375822;128.135405;Пассаж;506.7;0;0;0;Винлаб;185.8;0;2;4;Семейная аптека;121.9;0;3;6;3;4;6;8.0
4223.0;55.150952;124.745181;Арбат;80.6;1;3;3;Не удалось узнать название;266.1;0;1;4;ТвояАптека.рф;183.4;0;2;5;2;9;13;18.0
4224.0;50.299387;127.527838;ТЦ От и До;10.8;1;1;1;Нет объектов;;0;0;0;Амурфармацея;19.0;1;3;5;0;0;0;15.0
4225.0;62.025832;129.73543;Якутск Плаза;149.9;0;3;6;Daily Mart;188.7;0;1;4;ТвояАптека.рф;331.7;0;0;3;0;4;8;10.0
4226.0;62.016897;129.703881;Нет объектов;;0;0;0;Шоколадник;312.6;0;0;1;5 Поликлиника;858.8;0;0;0;0;0;0;1.0
4227.0;56.658108;124.721789;Мир;406.7;0;0;1;Дежурный;3.8;2;5;8;Олеся;131.3;0;3;5;1;3;4;6.0
4228.0;62.037401;129.754483;Не удалось узнать название;11.4;2;4;5;Tokko;12.7;2;3;4;3;42.3;1;3;4;1;3;4;5.0
4229.0;62.045601;129.763206;Хоттей, торговый комплекс;598.4;0;0;0;Не удалось узнать название;959.4;0;0;0;Социальная аптека;601.1;0;0;0;0;0;0;0.0
