id,atm_group,address_raw,address_geocoded,geo_lon,geo_lat,country,region,municipality,city,street,house,population_density_per_km2,target,is_24_7,contactless_tech,qr_codes,usd_available,eur_available,cash_in,cash_out,cashless_pay,account_statement,access_for_disabled,transfer_p2p,transfer_a2a,loan_payments,nearest_malls_dist_m,count_malls_300m,nearest_supermarkets_dist_m,count_supermarkets_300m,nearest_pharmacies_hospitals_dist_m,count_pharmacies_hospitals_300m,count_banks_atms_300m,nearest_cafes_dist_m,count_cafes_300m,nearest_restaurants_dist_m,count_restaurants_300m,nearest_public_transport_dist_m,count_public_transport_300m,nearest_parking_dist_m,count_parking_300m,nearest_education_dist_m,count_education_300m,nearest_subway_dist_m,nearest_post_offices_dist_m,count_post_offices_300m,has_subway_nearby,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_dist_m,is_city_center,population,city_type,city_size_category,federal_district,macro_region,grp_per_capita_2023_rub,avg_salary_oct_2025_rub,avg_income_q3_2025_rub,is_federal_city,is_federal_district_capital
4347.0,8083.0,"PROSVESHCHENIYA,65     Sankt-Peterburg","Россия, Санкт-Петербург, проспект Просвещения, 67",30.393411,60.040393,Россия,Санкт-Петербург,городской округ Таганрог,Санкт-Петербург,проспект Просвещения,67,3892.98,0.1911484017786954,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,47.5,4,53.0,0,5,92.5,2,118.5,2,69.4,11,190.9,7,238.8,1,0.0,0.0,0,False,191.7,0,2,4,20,0,0,0,0,,0,0,0,0,,14.6,1,6,13,28,0,0,0,0,,0,0,0,1,628.7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,17.4,18,0,0,0,0,,commercial,227.8,12117.9,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
4348.0,8083.0,"PR. PROSVESHCHEN,34A   Sankt-Peterburg","Россия, Санкт-Петербург, проспект Просвещения, 34",30.334248,60.053732,Россия,Санкт-Петербург,unknown,Санкт-Петербург,проспект Просвещения,34,3892.98,0.1642546835228391,False,False,False,False,False,False,False,False,False,False,False,False,False,329.8,0,64.0,7,13.6,7,40,191.2,23,219.5,5,164.5,17,238.4,1,208.8,6,193.9,144.5,1,True,,0,0,0,0,0,0,0,0,,0,0,0,0,,109.3,0,7,21,46,0,0,0,0,,0,0,0,0,,,0,0,0,0,531.8,0,0,0,2,0,0,1,1,485.9,0,0,1,1,463.6,0,0,3,9,363.7,683.2,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,commercial,49.1,12851.8,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
4349.0,8083.0,"STUDENCHESKAY, 205     Engels         ","Россия, Саратовская область, Энгельс, Студенческая улица, 205",46.19519,51.508887,Россия,Саратовская область,муниципальное образование Энгельс,Энгельс,Студенческая улица,205,23.09,-0.0215820461909251,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,598.1,0,,0,0,114.8,3,148.3,4,424.4,0,120.5,4,177.9,1,207.8,199.4,1,True,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,4.5,1,1,1,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,206.7,0,1,2,4,0,0,0,0,,,0,0,0,0,0,,commercial,30.8,5060.3,0,,,,ПФО,central,450000.0,87942.1,70000.0,False,False
4350.0,8083.0,"Metallurgov, 87        YEkaterinburg  ","Россия, Свердловская область, Екатеринбург, улица Металлургов, 87",60.505406,56.823636,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица Металлургов,87,22.01,0.0992088273109204,False,False,False,False,False,False,False,False,False,False,False,False,False,16.0,1,129.4,1,146.8,1,6,31.9,6,35.2,14,158.0,8,220.7,6,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,495.6,0,0,1,3,0,0,0,0,,0,0,0,0,1009.0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,3,487.5,268.4,0,1,2,5,0,0,0,0,,,0,0,0,0,0,,commercial,45.9,4354.8,0,1536183.0,regional_capital,million+,УФО,ural,750000.0,89753.3,125000.0,False,True
4352.0,8083.0,"Mik-on 4,16            Luchegorsk     ","Россия, Приморский край, Пожарский муниципальный округ, посёлок городского типа Лучегорск, 4-й микрорайон, 16",134.301055,46.442386,Россия,Приморский край,Пожарский муниципальный округ,посёлок городского типа Лучегорск,unknown,16,11.1,0.2116676030894636,False,False,False,False,False,True,True,False,False,False,False,False,False,682.6,0,,0,563.6,0,4,624.0,0,,0,147.8,2,29.1,9,0.0,0,0.0,0.0,0,False,207.8,0,2,3,5,0,0,0,0,,0,0,0,0,,173.9,0,1,3,11,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,25.0,8,0,2,3,7,166.9,residential,166.9,45480.3,0,,,,ДФО,far_east,620000.0,95553.5,135440.0,False,False
4354.0,8083.0,"MOZHAYSKOE SH.,80A     Odintsovo      ","Россия, Московская область, Одинцово, Можайское шоссе, 80А",37.297548,55.683808,Россия,Московская область,Одинцовский городской округ,Одинцово,Можайское шоссе,80А,177.78,0.141763127034502,False,False,False,False,False,True,False,False,False,False,False,False,False,109.4,2,209.0,2,96.5,5,5,304.1,0,150.0,1,57.0,4,141.0,7,0.0,0,0.0,0.0,0,False,104.0,0,4,6,14,0,1,3,4,103.4,0,0,0,0,,183.0,0,1,3,10,0,0,0,0,,0,0,0,0,,142.4,0,2,2,6,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,789.5,0,0,0,1,0,0,0,0,,88.3,3,0,1,3,19,159.5,residential,159.5,1066.6,1,,,,ЦФО,central,800000.0,119731.5,85000.0,False,False
4356.0,8083.0,"MENDELEEVA, 137        Ufa            ","Россия, Республика Башкортостан, Уфа, улица Менделеева, 137",55.993591,54.713481,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Менделеева,137,27.98,0.1624917448315302,False,False,False,False,False,False,False,False,False,False,False,False,False,12.2,2,60.8,1,42.7,6,5,30.1,2,79.8,3,104.4,9,70.9,8,0.0,0,0.0,0.0,0,False,10.4,3,6,17,42,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,29.7,2,3,4,8,,0,0,0,0,0,0,0,0,,0,0,0,3,879.3,0,3,9,39,243.1,,0,0,0,0,0,0,0,0,,,0,1,4,12,49,84.2,commercial,84.2,,0,1144810.0,regional_capital,million+,ПФО,central,440000.0,87942.1,70000.0,False,False
4357.0,8083.0,"Entuziastov, 20        Ufa            ","Россия, Республика Башкортостан, Уфа, улица Энтузиастов, 20",56.035865,54.757358,Россия,Республика Башкортостан,городской округ Уфа,Уфа,улица Энтузиастов,20,27.98,0.16684175590035,False,False,False,False,False,False,False,False,False,False,False,False,False,33.6,1,111.7,4,330.6,0,1,25.5,3,33.7,7,148.2,4,39.2,7,28.8,1,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,351.1,0,0,2,7,0,0,0,0,,0,0,0,0,,265.3,0,1,2,6,,0,0,0,0,0,0,0,0,,0,0,1,2,459.0,0,1,3,12,290.5,,0,0,0,0,0,0,0,0,,81.4,2,1,2,6,19,66.5,commercial,11.9,,0,1144810.0,regional_capital,million+,ПФО,central,440000.0,87942.1,70000.0,False,False
4358.0,8083.0,"PUSHKINA, 9            Ivanovo        ","Россия, Иваново, улица Пушкина, 9",40.982464,56.999461,Россия,Ивановская область,городской округ Иваново,Иваново,улица Пушкина,9,43.85,0.0661567061639784,False,False,False,False,False,False,False,False,False,False,False,False,False,503.3,0,465.5,0,213.9,1,8,259.0,3,76.1,3,141.2,2,28.1,5,59.6,8,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,337.8,0,0,5,19,0,0,0,0,,0,0,0,0,,,0,0,0,0,390.1,0,0,3,12,0,0,0,0,,0,0,0,0,,0,5,12,58,119.0,,0,0,0,0,0,0,5,19,412.8,61.8,6,0,7,17,67,119.0,residential,146.4,427.3,1,356745.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4359.0,8083.0,"LEZHNEVSKAYA, 144      Ivanovo        ","Россия, Иваново, Лежневская улица, 144",40.972205,56.96552,Россия,Ивановская область,городской округ Иваново,Иваново,Лежневская улица,144,43.85,0.1270400252769006,False,False,False,False,False,False,False,False,False,False,False,False,False,641.8,0,6.1,1,176.4,3,2,168.7,2,176.9,3,59.4,8,20.4,3,,0,,,0,False,10.8,2,2,3,13,0,0,0,0,,0,0,0,0,,128.7,0,2,3,16,0,0,0,0,,0,0,0,0,,,0,0,0,0,779.2,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,293.8,0,1,2,6,0,0,0,0,,,0,0,0,0,0,,residential,210.2,3403.6,0,356745.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4360.0,8083.0,"TSentralnaya, 9        Sukhodolsk     ","Россия, Ростовская область, Азовский район, Самарское сельское поселение, поселок Суходольск, Центральная улица, 9",39.70046,47.003843,Россия,Ростовская область,Самарское сельское поселение,поселок Суходольск,Центральная улица,9,41.22,0.0902087826241921,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0,,0,0,,0,,0,35.9,2,,0,134.4,1,0.0,6.4,1,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,2,6,12,15,27.5,unknown,,,0,,,,ЮФО,south,550000.0,76143.4,60000.0,False,True
4361.0,8083.0,"KIROVA, 53             Leninsk-Kuznets","Россия, Кемеровская область — Кузбасс, Ленинск-Кузнецкий, проспект Кирова, 53",86.168073,54.667739,Россия,Кемеровская область — Кузбасс,Ленинск-Кузнецкий муниципальный округ,Ленинск-Кузнецкий,проспект Кирова,53,26.39,0.1764597828765922,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,105.3,2,157.0,1,0,194.0,1,382.3,0,661.4,0,147.0,1,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,790.3,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,2,6,9,77.6,,0,0,0,0,0,1,1,2,283.5,,0,0,0,0,0,,residential,77.6,,0,,,,СФО,siberia,510000.0,96647.95,38000.0,False,False
4362.0,8083.0,"Borovskoye 29-y km, 4/1Moskva         ","Россия, Москва, Новомосковский административный округ, район Внуково, Боровское шоссе, 29-й километр, 4с1",37.308965,55.629399,Россия,Москва,район Внуково,unknown,"Боровское шоссе, 29-й километр",4с1,5116.75,0.1547306509629538,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,379.3,0,50.2,1,2,376.4,0,353.3,0,374.9,0,89.5,1,0.0,0,152.9,0.0,0,True,,0,0,0,0,0,0,1,6,445.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,991.8,0,0,0,1,895.7,0,0,0,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,740.8,0,0,0,2,0,0,0,0,,87.2,1,1,1,2,9,50.7,commercial,50.7,,0,,,,ЦФО,central,2463550.0,173747.6,120000.0,True,True
4363.0,8083.0,"ISKROVSKIY, 29         Sankt-Peterburg","Россия, Санкт-Петербург, Искровский проспект, 29",30.472085,59.899017,Россия,Санкт-Петербург,unknown,Санкт-Петербург,Искровский проспект,29,3892.98,0.1641197666078012,False,False,False,False,False,False,False,False,False,False,False,False,False,784.5,0,102.7,1,350.0,0,0,387.6,0,85.3,2,53.2,7,208.4,2,,0,,,0,False,,0,0,0,0,0,0,0,6,819.2,0,0,0,1,886.1,,0,0,0,0,0,0,0,0,,0,0,0,0,,574.4,0,0,0,5,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,2,12,310.3,,0,0,0,0,0,0,0,0,,36.1,21,0,0,4,23,310.3,residential,310.3,,0,5597763.0,federal_city,million+,СЗФО,north,1948243.0,122178.8,95000.0,True,True
4364.0,8083.0,"OLIMPIYSKIY, 56        Staryy Oskol   ","Россия, Белгородская область, Старый Оскол, микрорайон Олимпийский, 56",37.887067,51.305638,Россия,Белгородская область,Старооскольский городской округ,Старый Оскол,unknown,56,56.39,0.1576441066852178,False,False,False,False,False,False,False,False,False,False,False,False,False,342.1,0,197.3,1,149.9,2,9,326.2,0,178.6,4,249.9,2,74.8,9,0.0,0,0.0,171.2,1,False,198.0,0,5,7,17,0,0,0,0,,0,0,0,1,851.4,199.6,0,3,7,21,0,0,0,0,,0,0,0,0,,522.9,0,0,0,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,5,482.2,761.5,0,0,0,2,0,0,1,3,391.7,19.5,3,1,6,13,43,11.9,commercial,11.9,3493.8,0,,,,ЦФО,central,580000.0,74504.0,102500.0,False,False
4365.0,8083.0,"UCHEBNAYA, 48D         Tomsk          ","Россия, Томск, Учебная улица, 48Д",84.965525,56.459527,Россия,Томская область,городской округ Томск,Томск,Учебная улица,48Д,3.39,0.1988602958069838,False,False,False,False,False,False,False,False,False,False,False,False,False,102.8,3,35.6,5,111.3,6,12,19.3,13,39.1,6,187.7,10,41.8,27,166.5,1,141.7,142.6,1,True,,0,0,0,0,0,0,0,0,,0,0,0,0,,222.9,0,2,6,21,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,4,26,95,165.9,0,3,11,35,149.3,,0,0,0,0,0,1,3,31,287.5,61.0,4,0,4,17,62,149.3,residential,149.3,2229.7,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
4368.0,8083.0,"Svobody,2              Yaroslavl      ","Россия, Ярославль, улица Свободы, 2/40",39.8828,57.625533,Россия,Ярославская область,городской округ Ярославль,Ярославль,улица Свободы,2/40,33.52,0.2155332427990646,False,False,False,False,False,True,True,False,False,False,False,False,False,54.1,0,54.3,5,91.8,5,0,43.6,21,47.8,15,20.6,14,115.2,5,111.4,4,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,1,451.0,,0,0,0,0,293.3,0,1,8,25,0,0,0,0,,0,0,1,2,374.8,0,0,0,0,,,0,0,0,0,0,0,0,0,,45.1,9,1,5,13,41,68.5,commercial,68.5,638.7,1,578279.0,regional_capital,large,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4369.0,8083.0,"PL. LENINA, 8          Tomsk          ","Россия, Томск, площадь Ленина, 8",84.947577,56.486032,Россия,Томская область,городской округ Томск,Томск,площадь Ленина,8,3.39,0.2024642112749643,False,False,False,False,False,False,False,False,False,False,False,False,False,227.9,1,344.7,0,204.6,1,6,66.1,4,44.4,5,53.9,8,15.3,22,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,790.3,0,0,0,6,0,0,0,0,,0,0,0,0,,799.3,0,0,0,4,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,3,39,438.9,,0,0,0,0,1,6,12,15,66.6,,0,0,4,19,75,106.5,commercial,106.5,,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
4370.0,8083.0,"50 LET NLMK, 33        Lipetsk        ","Россия, Липецк, улица 50 лет НЛМК, 33",39.591467,52.592543,Россия,Липецкая область,городской округ Липецк,Липецк,улица 50 лет НЛМК,33,46.06,0.1558461966785434,False,False,False,False,False,False,False,False,False,False,False,False,False,230.2,2,250.2,1,417.9,0,0,239.1,2,244.2,1,54.9,4,75.4,7,,0,,,0,False,1.5,1,2,3,26,0,0,0,0,,0,0,0,0,,338.4,0,0,1,2,0,0,0,0,,0,0,1,1,487.9,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,371.3,0,0,1,1,0,0,0,0,,71.3,2,0,4,12,46,181.0,commercial,1.5,1206.9,1,496403.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4371.0,8083.0,"PUGACHEVA,96           Saratov        ","Россия, Саратов, улица имени Е.И. Пугачёва, 96",46.013901,51.535058,Россия,Саратовская область,муниципальное образование Саратов,Саратов,улица имени Е.И. Пугачёва,96,23.09,0.1353198168068841,False,False,False,False,False,False,False,False,False,False,False,False,False,255.8,1,80.2,8,110.0,0,14,111.4,5,98.3,5,130.8,17,121.1,9,91.4,7,0.0,134.3,2,False,4.0,2,29,46,96,0,0,0,0,,0,0,0,0,,152.5,0,4,6,18,0,0,0,0,,0,0,0,0,,311.8,0,0,3,12,471.3,0,0,1,9,0,0,0,0,,0,0,0,0,,1,4,12,73,88.2,,0,0,0,0,0,0,0,0,1066.4,,0,0,0,0,0,,residential,88.2,612.8,1,832289.0,regional_capital,large,ПФО,central,450000.0,87942.1,70000.0,False,False
4372.0,8083.0,"30 LET POBEDY, 52      Gryazi         ","Россия, Липецкая область, Грязи, улица 30 лет Победы, 52",39.944928,52.497655,Россия,Липецкая область,городское поселение Грязи,Грязи,улица 30 лет Победы,52,46.06,0.1075197809977946,False,True,False,False,False,True,True,True,False,False,False,False,False,1.9,2,147.4,1,274.8,2,0,23.6,3,22.7,3,211.9,6,33.1,3,,0,,,0,False,4.8,3,5,19,32,3,3,5,6,18.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,936.3,,0,0,0,0,,0,0,0,0,0,0,1,1,344.8,0,0,0,2,974.8,0,0,0,0,,,0,0,0,0,0,0,0,0,,45.2,3,0,4,20,106,124.6,residential,124.6,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4373.0,8083.0,"GENERALA LIZUYKOVA,60A Voronezh       ","Россия, Воронеж, улица Генерала Лизюкова, 60",39.149613,51.706128,Россия,Воронежская область,городской округ Воронеж,Воронеж,улица Генерала Лизюкова,60,44.35,0.1487553741162603,False,False,False,False,False,False,False,False,False,False,False,False,False,86.7,0,18.1,6,15.8,9,10,17.9,1,30.8,11,58.4,14,34.6,9,266.8,1,0.0,89.7,2,False,20.2,2,2,3,13,1,1,3,3,53.9,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,4,5,6,103.5,192.0,0,1,1,5,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,3,13,366.3,,0,0,0,0,0,0,0,0,,,0,0,1,6,17,263.6,commercial,263.6,6171.7,0,1058261.0,regional_capital,million+,ЦФО,central,480000.0,122661.03333333333,102500.0,False,False
4375.0,8083.0,"KATUSHECHNAY,157       Kostroma       ","Россия, Кострома, Катушечная улица, 155",40.955074,57.784859,Россия,Костромская область,городской округ Кострома,Кострома,Катушечная улица,155,9.9,0.0954409711149334,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,535.2,0,605.6,0,0,99.6,7,147.7,10,104.4,11,130.5,12,261.8,2,0.0,170.4,1,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,712.2,0,0,0,6,0,0,0,0,,0,0,0,0,,568.0,0,0,0,1,663.7,0,0,0,1,0,0,0,0,,0,0,0,0,,2,8,15,35,64.8,,0,0,0,0,0,0,0,0,,,0,2,10,17,41,64.8,residential,64.8,,0,268742.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
4377.0,8083.0," Bakhturova, 12        Volgograd      ","Россия, Волгоград, улица Бахтурова, 12",44.576695,48.523588,Россия,Волгоградская область,городской округ Волгоград,Волгоград,улица Бахтурова,12,21.29,0.0790823901795932,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,338.2,0,72.6,1,1,382.5,0,937.6,0,576.7,0,361.7,0,0.0,0,0.0,0.0,0,False,72.7,1,2,3,8,0,0,0,0,,0,0,0,0,,302.5,0,0,4,13,0,0,0,0,,0,0,0,1,669.2,,0,0,0,0,,0,0,0,0,0,0,0,1,579.6,0,0,0,0,,0,0,1,8,396.4,,0,0,0,0,0,0,0,0,,40.7,6,0,1,2,17,179.0,commercial,72.7,19110.4,0,1008998.0,regional_capital,million+,ЮФО,south,470000.0,76143.4,60000.0,False,False
4378.0,8083.0,"Pushkina , 165         Abakan         ","Россия, Республика Хакасия, Абакан, улица Пушкина, 165",91.433404,53.715493,Россия,Республика Хакасия,городской округ Абакан,Абакан,улица Пушкина,165,8.53,0.1618690305209572,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,53.6,4,108.9,3,2,29.7,2,421.0,0,227.1,4,39.4,9,,0,,,0,False,3.6,1,2,9,23,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,748.5,0,0,0,2,0,0,1,1,473.1,0,0,0,9,501.1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,8,40,234.8,commercial,3.6,,0,,,,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
4379.0,8083.0,"S.PEROVSKAY, 94        Astrakhan      ","Россия, Астрахань, улица Софьи Перовской, 94/1А",48.070387,46.346015,Россия,Астраханская область,городской округ Астрахань,Астрахань,улица Софьи Перовской,94/1А,21.88,0.1314080113393579,False,False,False,False,False,False,False,False,False,False,False,False,False,146.1,1,61.6,2,126.8,3,4,249.4,3,110.6,2,39.3,1,324.3,0,0.0,0,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,958.2,0,0,0,1,0,0,0,0,,0,0,0,0,,0,3,6,17,182.3,762.2,0,0,0,2,0,1,1,8,177.0,196.5,0,0,3,6,21,182.3,residential,182.3,,0,475629.0,regional_capital,medium,ЮФО,south,540000.0,76143.4,60000.0,False,False
4380.0,8083.0,"Moskovskiy pr, 129/1   Voronezh       ","Россия, Воронеж, Московский проспект, 129/1",39.177533,51.717747,Россия,Воронежская область,городской округ Воронеж,Воронеж,Московский проспект,129/1,44.35,0.147471585599328,False,False,False,False,False,False,False,False,False,False,False,False,False,4.7,1,34.5,0,42.4,7,9,53.2,4,0.0,17,168.5,5,119.2,11,192.1,2,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,1,2,2,298.2,,0,0,0,0,638.1,0,0,0,4,0,0,0,0,,0,0,0,0,,0,1,5,21,185.8,,0,0,0,0,0,0,0,0,,69.3,8,1,5,11,29,25.3,commercial,15.3,,0,1058261.0,regional_capital,million+,ЦФО,central,480000.0,122661.03333333333,102500.0,False,False
4381.0,8083.0,"LENINA, 30             Kursk          ","Россия, Курск, улица Ленина, 30",36.192377,51.737936,Россия,Курская область,городской округ Курск,Курск,улица Ленина,30,35.54,0.1300925794644684,False,False,False,False,False,False,False,False,False,False,False,False,False,5.3,1,49.5,3,185.9,7,17,20.7,7,23.8,4,71.7,6,51.5,12,153.8,2,0.0,0.0,0,False,32.2,1,5,19,68,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,143.9,0,1,2,4,0,0,0,0,,0,0,2,14,402.9,0,1,1,5,152.4,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,commercial,221.9,,0,452976.0,regional_capital,medium,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
