id,nearest_cafes_name,nearest_cafes_dist_m,count_cafes_100m,count_cafes_300m,count_cafes_500m,nearest_restaurants_name,nearest_restaurants_dist_m,count_restaurants_100m,count_restaurants_300m,count_restaurants_500m,nearest_public_transport_name,nearest_public_transport_dist_m,count_public_transport_100m,count_public_transport_300m,count_public_transport_500m,nearest_parking_name,nearest_parking_dist_m,count_parking_100m,count_parking_300m,count_parking_500m
5819.0,Sweeter,542.0,0,0,0,Грильница,82.0,1,1,1,пл. Адмирала Кузнецова,23.4,6,7,15,Не удалось узнать название,30.6,5,16,33
5821.0,Cinnabon,13.6,2,2,2,Coffee Like,1.2,4,4,4,Не удалось узнать название,201.0,0,8,10,Не удалось узнать название,36.6,2,4,12
5822.0,Чарли,175.5,0,3,5,У Аро,151.9,0,1,5,Белинского,138.4,0,6,10,Не удалось узнать название,24.0,2,12,21
5823.0,Чарли,175.5,0,3,5,У Аро,151.9,0,1,5,Белинского,138.4,0,6,10,Не удалось узнать название,24.0,2,12,21
5824.0,Чарли,175.5,0,3,5,У Аро,151.9,0,1,5,Белинского,138.4,0,6,10,Не удалось узнать название,24.0,2,12,21
5825.0,Чарли,175.5,0,3,5,У Аро,151.9,0,1,5,Белинского,138.4,0,6,10,Не удалось узнать название,24.0,2,12,21
5826.0,Улукбек,310.2,0,0,3,San Sushi Sendo,512.6,0,0,0,Северобайкальск,32.1,4,7,9,Не удалось узнать название,47.4,3,5,11
5828.0,Пироговъ,76.8,2,9,21,Сакартвело,3.6,1,9,19,Театр оперы и балета/Главпочтамт,123.7,0,14,26,Не удалось узнать название,60.5,2,9,20
5829.0,Traveler's Coffee,299.2,0,1,1,Утка по-пекински,35.6,1,1,4,улица Робеспьера,126.9,0,14,21,Не удалось узнать название,89.7,1,22,47
5830.0,Traveler's Coffee,299.2,0,1,1,Утка по-пекински,35.6,1,1,4,улица Робеспьера,126.9,0,14,21,Не удалось узнать название,89.7,1,22,47
5831.0,Traveler's Coffee,299.2,0,1,1,Утка по-пекински,35.6,1,1,4,улица Робеспьера,126.9,0,14,21,Не удалось узнать название,89.7,1,22,47
5832.0,Traveler's Coffee,299.2,0,1,1,Утка по-пекински,35.6,1,1,4,улица Робеспьера,126.9,0,14,21,Не удалось узнать название,89.7,1,22,47
5833.0,Coffee Like,347.1,0,0,2,Дружная семейка,67.9,1,1,6,Агентство воздушных сообщений,25.9,4,4,10,Не удалось узнать название,60.1,3,14,31
5834.0,Coffee Like,347.1,0,0,2,Дружная семейка,67.9,1,1,6,Агентство воздушных сообщений,25.9,4,4,10,Не удалось узнать название,60.1,3,14,31
5835.0,Coffee Like,347.1,0,0,2,Дружная семейка,67.9,1,1,6,Агентство воздушных сообщений,25.9,4,4,10,Не удалось узнать название,60.1,3,14,31
5836.0,КофеКульт,221.4,0,2,3,География Вкуса,323.1,0,0,1,Горбольница,197.0,0,5,7,Не удалось узнать название,183.8,0,7,16
5837.0,КофеКульт,221.4,0,2,3,География Вкуса,323.1,0,0,1,Горбольница,197.0,0,5,7,Не удалось узнать название,183.8,0,7,16
5838.0,КофеКульт,221.4,0,2,3,География Вкуса,323.1,0,0,1,Горбольница,197.0,0,5,7,Не удалось узнать название,183.8,0,7,16
5840.0,Наш бар,122.4,0,2,4,Не удалось узнать название,278.8,0,2,2,Узловая больница,80.2,2,6,10,Не удалось узнать название,18.6,2,12,21
5841.0,Max Bakery,76.1,1,3,4,Шаурмания,46.5,1,7,13,Станция Лобня,61.4,3,12,18,Не удалось узнать название,120.7,0,3,15
5842.0,Max Bakery,76.1,1,3,4,Шаурмания,46.5,1,7,13,Станция Лобня,61.4,3,12,18,Не удалось узнать название,120.7,0,3,15
5843.0,Max Bakery,76.1,1,3,4,Шаурмания,46.5,1,7,13,Станция Лобня,61.4,3,12,18,Не удалось узнать название,120.7,0,3,15
5844.0,Max Bakery,76.1,1,3,4,Шаурмания,46.5,1,7,13,Станция Лобня,61.4,3,12,18,Не удалось узнать название,120.7,0,3,15
5845.0,Кафе Аппетит,690.1,0,0,0,Тайм,241.1,0,1,1,Исилькуль,45.9,2,4,7,Не удалось узнать название,41.2,2,4,4
5847.0,Не удалось узнать название,60.5,1,3,3,Не удалось узнать название,43.3,1,1,2,Студенческая,151.0,0,3,8,Не удалось узнать название,34.5,3,14,28
5848.0,Не удалось узнать название,116.0,0,1,2,Вкусно — и точка,120.9,0,1,2,Гостиница,153.5,0,4,8,Не удалось узнать название,31.3,5,17,25
5849.0,Caffeelov,373.1,0,0,1,Пирожки,506.8,0,0,0,Пушкинская,22.0,2,3,5,Не удалось узнать название,187.6,0,1,2
5852.0,Песто,150.3,0,3,6,Елки-палки,244.4,0,2,4,площадь Победы,155.4,0,6,16,Не удалось узнать название,31.5,2,6,22
5853.0,Дымок,44.7,1,1,4,Суши маке,14.8,1,2,3,Докучаево,85.4,2,12,20,Не удалось узнать название,94.0,1,5,12
5855.0,Coffee Like,187.9,0,1,1,Углич,70.8,1,1,8,Юный техник,32.7,4,8,24,Не удалось узнать название,36.1,3,5,17
5856.0,Coffee Like,187.9,0,1,1,Углич,70.8,1,1,8,Юный техник,32.7,4,8,24,Не удалось узнать название,36.1,3,5,17
5857.0,Coffee Like,187.9,0,1,1,Углич,70.8,1,1,8,Юный техник,32.7,4,8,24,Не удалось узнать название,36.1,3,5,17
5858.0,Coffee Like,187.9,0,1,1,Углич,70.8,1,1,8,Юный техник,32.7,4,8,24,Не удалось узнать название,36.1,3,5,17
5859.0,Burger Time,66.0,1,4,6,То-То Пицца,134.7,0,2,5,Не удалось узнать название,121.9,0,3,6,Не удалось узнать название,122.5,0,9,23
5860.0,Булочная-кондитерская #1,9.2,1,3,10,Mama Roma,53.3,1,1,8,Весенняя улица,170.5,0,6,15,Не удалось узнать название,379.8,0,0,8
5861.0,Свежов,115.9,0,1,5,Моккано,61.0,4,6,11,Не удалось узнать название,118.4,0,10,12,Не удалось узнать название,18.5,2,4,28
5862.0,Cinema,76.0,2,4,8,Милана,71.2,1,8,12,Не удалось узнать название,166.4,0,5,14,Не удалось узнать название,16.6,3,16,36
5863.0,Кофейня-пиццерия «Эллиникон»,71.7,1,2,8,Столовая 555,31.0,1,3,9,Налоговая инспекция,84.1,2,4,9,Не удалось узнать название,73.4,1,23,51
5864.0,Свежов,115.9,0,1,5,Моккано,61.0,4,6,11,Не удалось узнать название,118.4,0,10,12,Не удалось узнать название,18.5,2,4,28
5865.0,Кофейня-пиццерия «Эллиникон»,71.7,1,2,8,Столовая 555,31.0,1,3,9,Налоговая инспекция,84.1,2,4,9,Не удалось узнать название,73.4,1,23,51
5866.0,Cinema,76.0,2,4,8,Милана,71.2,1,8,12,Не удалось узнать название,166.4,0,5,14,Не удалось узнать название,16.6,3,16,36
5867.0,Skuratov Coffee,51.7,3,5,12,Уютный Шинок,83.7,1,3,12,Главпочтамт,151.9,0,5,15,Не удалось узнать название,74.6,2,12,27
5868.0,Skuratov Coffee,51.7,3,5,12,Уютный Шинок,83.7,1,3,12,Главпочтамт,151.9,0,5,15,Не удалось узнать название,74.6,2,12,27
5869.0,Skuratov Coffee,51.7,3,5,12,Уютный Шинок,83.7,1,3,12,Главпочтамт,151.9,0,5,15,Не удалось узнать название,74.6,2,12,27
5870.0,Skuratov Coffee,51.7,3,5,12,Уютный Шинок,83.7,1,3,12,Главпочтамт,151.9,0,5,15,Не удалось узнать название,74.6,2,12,27
5871.0,Skuratov Coffee,51.7,3,5,12,Уютный Шинок,83.7,1,3,12,Главпочтамт,151.9,0,5,15,Не удалось узнать название,74.6,2,12,27
5872.0,Кофе8,52.6,1,6,11,Чебурекми,107.3,0,2,4,Кинотеатр «Россия»,81.5,2,4,4,Не удалось узнать название,118.3,0,10,30
5873.0,Кофе8,52.6,1,6,11,Чебурекми,107.3,0,2,4,Кинотеатр «Россия»,81.5,2,4,4,Не удалось узнать название,118.3,0,10,30
5874.0,Кофе8,52.6,1,6,11,Чебурекми,107.3,0,2,4,Кинотеатр «Россия»,81.5,2,4,4,Не удалось узнать название,118.3,0,10,30
5875.0,Хайнань,388.2,0,0,6,San Sushi Sendo,400.2,0,0,3,Улан-Удэ,36.9,7,8,14,Не удалось узнать название,33.3,1,8,9
5876.0,Не удалось узнать название,72.6,1,1,1,Додо Пицца,621.0,0,0,0,Проходная ЛВРЗ,38.3,1,2,6,Не удалось узнать название,185.5,0,2,2
5879.0,Вкус странствий,80.5,2,9,13,MEDUZA,100.1,0,13,26,Улица Попова,65.9,2,14,22,Не удалось узнать название,38.5,4,24,48
5880.0,PHO,80.2,1,10,15,Тепло,68.9,2,13,14,ул. Истомина,119.5,0,10,26,Не удалось узнать название,33.6,3,6,9
5881.0,PHO,80.2,1,10,15,Тепло,68.9,2,13,14,ул. Истомина,119.5,0,10,26,Не удалось узнать название,33.6,3,6,9
5882.0,PHO,80.2,1,10,15,Тепло,68.9,2,13,14,ул. Истомина,119.5,0,10,26,Не удалось узнать название,33.6,3,6,9
5883.0,PHO,80.2,1,10,15,Тепло,68.9,2,13,14,ул. Истомина,119.5,0,10,26,Не удалось узнать название,33.6,3,6,9
5884.0,Кебаб чайхана,111.0,0,3,3,Не удалось узнать название,161.3,0,2,2,Молодёжный центр «Юность»,49.5,4,4,16,Не удалось узнать название,65.4,2,6,10
5885.0,Мельница,26.2,2,2,5,ресторан Богунай,175.0,0,2,4,Дом Быта,65.5,2,9,23,Не удалось узнать название,29.6,3,9,28
5886.0,Руские блины,45.5,1,2,4,Pahlava,97.3,1,3,3,Оренбургского Казачества,183.7,0,4,10,Не удалось узнать название,99.9,1,2,3
5887.0,Руские блины,45.5,1,2,4,Pahlava,97.3,1,3,3,Оренбургского Казачества,183.7,0,4,10,Не удалось узнать название,99.9,1,2,3
5888.0,Руские блины,45.5,1,2,4,Pahlava,97.3,1,3,3,Оренбургского Казачества,183.7,0,4,10,Не удалось узнать название,99.9,1,2,3
5889.0,Столовая Малинка,23.6,1,1,5,3 суши,41.8,2,3,7,Центр занятости,29.9,2,6,18,Не удалось узнать название,41.8,2,10,16
5891.0,Шале,54.1,2,3,6,Додо Пицца,24.0,6,11,14,Областное управление МЧС,96.9,1,1,9,Не удалось узнать название,95.8,2,13,47
5896.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5897.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5898.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5899.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5900.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5901.0,Primetime,34.8,5,14,23,Блины,47.6,3,10,23,Площадь Калинина,96.1,1,9,12,Не удалось узнать название,28.3,1,8,28
5903.0,Мисада,694.2,0,0,0,Русский аппетит,281.1,0,2,2,Клуб железнодорожников,195.3,0,3,3,Не удалось узнать название,268.2,0,1,3
5907.0,Coffee Like,14.0,1,3,4,Автосуши Автопицца,257.9,0,1,2,улица Маршала Новикова,204.5,0,7,14,Не удалось узнать название,142.2,0,7,15
5909.0,Ярослав,218.6,0,1,1,Не удалось узнать название,308.1,0,0,1,Не удалось узнать название,331.2,0,0,2,Не удалось узнать название,382.7,0,0,1
5911.0,Naked Brunch,195.8,0,1,6,Kannam Chicken,253.2,0,3,4,Улица Авиаторов,60.8,2,10,19,Не удалось узнать название,28.9,1,14,49
5912.0,Naked Brunch,195.8,0,1,6,Kannam Chicken,253.2,0,3,4,Улица Авиаторов,60.8,2,10,19,Не удалось узнать название,28.9,1,14,49
5913.0,Naked Brunch,195.8,0,1,6,Kannam Chicken,253.2,0,3,4,Улица Авиаторов,60.8,2,10,19,Не удалось узнать название,28.9,1,14,49
5914.0,Naked Brunch,195.8,0,1,6,Kannam Chicken,253.2,0,3,4,Улица Авиаторов,60.8,2,10,19,Не удалось узнать название,28.9,1,14,49
5915.0,Coffee Like,112.4,0,2,7,Суши Wok,79.3,1,10,15,Пермский академический Театр-Театр,85.0,2,10,25,Не удалось узнать название,50.3,3,11,25
5916.0,Coffee Like,112.4,0,2,7,Суши Wok,79.3,1,10,15,Пермский академический Театр-Театр,85.0,2,10,25,Не удалось узнать название,50.3,3,11,25
5917.0,COCOS Newschool,106.6,0,8,9,Прайм,195.9,0,4,12,Пассаж,93.1,1,4,15,Не удалось узнать название,33.5,3,13,24
5918.0,Steam,131.6,0,8,12,Rostic's,8.0,2,7,17,Автовокзал Ногинск,138.0,0,7,11,Не удалось узнать название,7.9,1,4,18
5919.0,Gudmen coffee,49.2,1,5,8,Югославия,60.6,1,9,10,Академический микрорайон,14.2,8,10,14,Не удалось узнать название,112.5,0,4,8
5920.0,33 пингвина,20.1,3,4,4,Суши-Маркет,52.8,5,5,5,Радуга парк,111.2,0,15,24,Не удалось узнать название,108.8,0,3,7
5921.0,"кафе ""Трилока""",193.1,0,1,2,Фантазия,262.4,0,1,1,"Ленинградская, 5",88.0,1,5,9,Не удалось узнать название,72.7,1,5,8
