id,atm_group,address,geo_address,geo_lon,geo_lat,country,province,area,locality,street,house,target,isTrain
5122.0,5478.0,"D. 2/2, UL. SEL'SKAYA     VORONEZH G  ","Россия, Воронеж, Сельская улица, 2/2",39.321515,51.742208,Россия,Воронежская область,городской округ Воронеж,Воронеж,Сельская улица,2/2,,False
5123.0,5478.0,"D. 114E, UL. LOMONOSOVA   VORONEZH G  ","Россия, Воронеж, улица Ломоносова, 114Е",39.200925,51.727198,Россия,Воронежская область,городской округ Воронеж,Воронеж,улица Ломоносова,114Е,-0.0878974717492181,True
5124.0,5478.0,"D. 53, UL. CHKALOVA       YAROSLAVL G ","Россия, Ярославль, улица Чкалова, 53",39.81699,57.637887,Россия,Ярославская область,городской округ Ярославль,Ярославль,улица Чкалова,53,-0.034693770898905,True
5125.0,5478.0,"D. 125, UL. SHAMILYA USMA NABEREZHNYE ","Россия, Республика Татарстан (Татарстан), городской округ Набережные Челны, Набережные Челны, улица Шамиля Усманова, 125",52.403662,55.741272,Россия,Республика Татарстан (Татарстан),городской округ Набережные Челны,Набережные Челны,улица Шамиля Усманова,125,,False
5126.0,5478.0,"D. 8, KORP. 2, UL. SOSNOV KIROVO-CHEPE","Россия, Кирово-Чепецк, Сосновая улица, 8к2",50.032308,58.538568,Россия,Кировская область,муниципальное образование Кирово-Чепецк,Кирово-Чепецк,Сосновая улица,8к2,-0.0548119777535509,True
5127.0,5478.0,"D. 6, UL. FRUNZE          TOLYATTI G  ","Россия, Самарская область, Тольятти, улица Фрунзе, 6",49.298213,53.514037,Россия,Самарская область,городской округ Тольятти,Тольятти,улица Фрунзе,6,,False
5128.0,5478.0,"D. 8, PROEZD NOVYI        TOLYATTI G  ","Россия, Самарская область, Тольятти, Новый проезд, 8",49.283732,53.515809,Россия,Самарская область,городской округ Тольятти,Тольятти,Новый проезд,8,-0.0891766498846836,True
5129.0,5478.0,"D. 30, UL. IL'ICHA        INSKOY PGT  ","Россия, Кемеровская область — Кузбасс, посёлок городского типа Инской, улица Ильича, 30",86.436948,54.433799,Россия,Кемеровская область — Кузбасс,Беловский городской округ,посёлок городского типа Инской,улица Ильича,30,,False
5130.0,5478.0,"D. 22, UL. ARTILLERIISKAY KALININGRAD ","Россия, Калининград, Артиллерийская улица, 22",20.540796,54.731976,Россия,Калининградская область,городской округ Калининград,Калининград,Артиллерийская улица,22,-0.0279216298602257,True
5131.0,5478.0,"D. 46, UL. 8 MARTA        EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица 8 Марта, 46",60.598948,56.829103,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица 8 Марта,46,,False
5132.0,5478.0,"D. 46, UL. 8 MARTA        EKATERINBURG","Россия, Свердловская область, Екатеринбург, улица 8 Марта, 46",60.598948,56.829103,Россия,Свердловская область,муниципальное образование Екатеринбург,Екатеринбург,улица 8 Марта,46,,False
5133.0,5478.0,"D. 26-A, UL. SOVETSKAYA   SOCHI G     ","Россия, Краснодарский край, Сочи, микрорайон Центральный, Советская улица, 26А",39.723277,43.585969,Россия,Краснодарский край,городской округ Сочи,Сочи,Советская улица,26А,-0.0998125515458706,True
5134.0,5478.0,"D. 12, B-R TATISHEVA      TOLYATTI G  ","Россия, Самарская область, Тольятти, 19-й квартал, бульвар Татищева, 12",49.339194,53.547622,Россия,Самарская область,городской округ Тольятти,Тольятти,бульвар Татищева,12,-0.0472172007377128,True
5135.0,5478.0,"D. 7, UL. MOSKOVSKAYA     VELIKIY NOVG","Россия, Великий Новгород, Московская улица, 7",31.30167,58.533889,Россия,Новгородская область,городской округ Великий Новгород,Великий Новгород,Московская улица,7,,False
5136.0,5478.0,"D. 12, SH. MOSKOVSKOE     NIZHNIY NOVG","Россия, Нижний Новгород, Московское шоссе, 12",43.925443,56.317947,Россия,Нижегородская область,городской округ Нижний Новгород,Нижний Новгород,Московское шоссе,12,,False
5137.0,5478.0,"D. 5, UL. ZNAMENSKAYA     KRASNOGORSK ","Россия, Московская область, Красногорск, квартал Коммунальный, Знаменская улица, 5",37.346739,55.818882,Россия,Московская область,городской округ Красногорск,Красногорск,Знаменская улица,5,-0.0334824885335714,True
5138.0,5478.0,"D. 116A, UL. KRUPSKOI     POLYSAEVO G ","Россия, Кемеровская область — Кузбасс, Ленинск-Кузнецкий муниципальный округ, Полысаево, улица Крупской, 116А",86.276491,54.603785,Россия,Кемеровская область — Кузбасс,Ленинск-Кузнецкий муниципальный округ,Полысаево,улица Крупской,116А,-0.1052761310120234,True
5139.0,5478.0,"D. 47, UL. K.MARKSA       CHEBOXARY G ","Россия, Чувашская Республика — Чувашия, Чебоксары, улица Карла Маркса, 47",47.247889,56.13441,Россия,Чувашская Республика — Чувашия,городской округ Чебоксары,Чебоксары,улица Карла Маркса,47,,False
5140.0,5478.0,"D. 22, UL. LENINGRADSKAYA CHEBOXARY G ","Россия, Чувашская Республика — Чувашия, Чебоксары, Ленинградская улица, 22",47.247809,56.143579,Россия,Чувашская Республика — Чувашия,городской округ Чебоксары,Чебоксары,Ленинградская улица,22,-0.0669063662235087,True
