atm_id,atm_lat,atm_lon,nearest_offices_name,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_name,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_name,nearest_money_transfer_dist_m,nearest_shops_food_small_name,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_name,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_name,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_name,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_name,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_name,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_name,nearest_residential_landuse_dist_m,nearest_fuel_name,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_name,nearest_highway_pedestrian_dist_m,nearest_footway_100m_name,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
3832.0,55.04824,73.291918,УК Еврокомфорт,564.5,0,0,0,4,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,3,13,,452.3,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,88.3,1,0,0,1,9,,470.8,residential,470.8,,,0
3834.0,54.992467,73.373458,,91.5,1,25,77,169,0,0,0,0,,,0,0,0,0,,,Ермолино,165.5,0,1,4,14,0,0,0,0,,,0,0,0,0,,,Мадонна,353.3,0,0,3,6,Флагман,181.4,0,1,1,10,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,commercial,91.5,,,0
3835.0,56.012113,90.416152,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,4,Зелёный базар,754.9,Спорт зал,288.0,0,1,2,2,,,0,0,0,0,0,0,0,0,,,0,0,0,9,,714.9,0,0,0,0,,,ТТЛ,613.1,0,0,0,3,0,0,0,0,,,,68.8,9,0,0,0,0,,,commercial,12.0,Ачинск,28770.0,0
3837.0,55.264727,61.397739,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,403.7,0,0,1,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,2,6,34,,198.3,commercial,254.2,,,0
3839.0,56.017322,92.998826,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,231.6,0,1,1,5,0,0,0,0,,,0,0,0,0,,,"Школа олимпийского резерва ""Спутник""",441.0,0,0,1,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,25 часов,981.1,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,,,commercial,32.6,,,0
3840.0,53.24659,50.235228,,,0,0,0,0,0,0,0,1,,586.1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Ботек,606.0,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2,6,13 микрорайон,378.2,,,0,0,0,0,0,0,0,0,,,,95.0,1,0,0,3,9,13 микрорайон,378.2,commercial,359.5,,,0
3843.0,56.009718,92.835845,Управление Красноярской железной дороги,120.6,0,9,20,55,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,635.1,,,0,0,0,0,Астория,169.4,0,2,2,4,0,0,0,0,,,0,0,0,0,,,0,2,4,22,,187.0,Столица,392.7,0,0,2,4,0,0,0,0,,,,,0,0,0,0,0,,,commercial,104.4,Красноярск,2292.8,0
3846.0,56.515056,85.051404,,1002.2,0,0,0,0,0,0,0,1,,666.2,0,0,0,0,,,Поляна,7.5,1,3,3,12,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Престиж,481.1,0,0,1,3,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,1,,576.8,,,0,0,0,1,5,,448.4,,,,,0
3847.0,55.048611,73.325838,Омский центр пластиковых окон,15.5,2,6,10,19,0,0,0,0,,,0,0,0,0,,,Магнит,10.1,2,4,8,25,0,0,0,0,,,0,0,0,1,Первомайский рынок,573.1,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,1,,918.4,,39.8,4,1,3,6,12,,19.2,commercial,19.2,,,0
3849.0,51.718115,94.426249,Государственное учреждение - региональное отделение Фонда социального страхования Российской Федерации по Республике Тыва,230.4,0,3,4,12,0,0,0,0,,,0,0,0,0,,,Гастроном №40,4.1,2,3,4,8,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,901.3,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,residential,151.3,,,0
3850.0,51.71561,94.438323,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Фасоль,309.9,0,0,3,7,0,0,0,0,,,0,1,2,2,Центральный рынок,282.3,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,12,,441.7,1,8,22,57,,81.5,,,0,0,0,0,0,0,1,5,улица Тувинских Добровольцев,368.9,,74.7,7,1,9,24,64,,81.5,residential,81.5,Кызыл,688.8,1
3851.0,55.918736,37.761626,Согласие,127.0,0,3,10,23,0,0,0,0,,,0,1,1,1,Юнистрим,290.9,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Жар,635.9,0,0,0,1,0,0,1,1,Мытищи,435.8,0,0,0,0,,,1,2,2,13,,61.1,,,0,0,0,0,0,0,0,0,,,,,0,1,3,5,20,,61.1,commercial,127.0,,,0
3852.0,51.809775,107.616204,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Надежда,369.4,0,0,1,2,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,2,,624.3,0,3,8,25,,163.6,,,0,0,0,0,0,0,0,0,,,,,0,0,3,8,35,,163.6,residential,163.6,Улан-Удэ,3651.3,0
3853.0,56.017976,92.841738,,,0,0,0,0,0,0,1,3,Citypay,476.8,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,909.0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,3,,885.2,0,3,5,23,,104.6,КНП,220.1,0,1,2,4,0,0,0,0,,,,72.8,1,0,0,0,0,,,commercial,1.2,,,0
3854.0,55.995584,92.797541,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,520.1,0,0,0,0,,,25 часов,300.5,0,0,1,1,0,0,0,0,,,,,0,0,2,5,15,,254.5,residential,254.5,Красноярск,4918.5,0
3855.0,55.650069,37.745933,,,0,0,0,0,0,0,0,2,,879.8,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Alex Fitness,121.6,0,2,3,8,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,5,2-й мкр. Марьинского Парка,337.0,Лукойл,852.1,0,0,0,2,0,0,0,0,,,,21.9,9,0,0,2,11,2-й мкр. Марьинского Парка,337.0,residential,337.0,,,0
3856.0,56.030095,92.917556,А.Конкорд,120.4,0,4,13,27,0,0,0,1,,873.0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Lady Stretch,836.5,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,977.3,1,4,4,14,,77.2,Стандарт,515.6,0,0,0,5,0,0,0,0,,,,,0,1,4,4,18,,77.2,commercial,120.4,Красноярск,1464.2,1
3858.0,56.8726,53.227139,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Магнит,499.2,0,0,1,14,0,0,0,0,,,0,1,1,1,,249.8,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,АЗС № 111,892.4,0,0,0,1,0,0,0,0,,,,27.3,5,1,3,7,29,"Бизнес-центр ""Эльгрин""",74.8,commercial,6.6,,,0
3859.0,55.850712,37.430777,РУСЗН района Северное Тушино,170.4,0,5,14,51,0,1,3,6,,209.7,0,0,0,0,,,Добрынинский и партнеры,184.8,0,2,6,35,0,0,0,0,,,0,0,1,2,Рынок выходного дня,484.1,,,0,0,0,0,,,0,0,0,0,0,0,0,1,Сходненская,564.1,0,0,0,0,,,0,0,4,8,Жилой комплекс «Счастье в Тушино»,320.9,,,0,0,0,0,0,0,0,0,,,,40.9,30,0,0,4,12,Жилой комплекс «Счастье в Тушино»,320.9,commercial,170.4,Химки,4600.9,0
3860.0,56.267192,43.910891,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Продукты,61.4,1,3,4,12,0,0,0,0,,,0,0,0,0,,,К.о.к.с.,482.9,0,0,2,2,,,0,0,0,0,0,1,1,1,Пролетарская,175.7,0,0,0,0,,,0,1,4,15,,205.8,,,0,0,0,0,0,0,0,0,,,,82.0,2,0,2,8,41,Теплообменник,186.7,commercial,13.8,Нижний Новгород,3116.4,0
3861.0,57.162342,65.497605,Мои документы,239.8,0,1,2,13,0,0,0,0,,,0,0,0,0,,,Магнит,172.2,0,2,2,13,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Лукойл,848.8,0,0,0,1,0,1,2,4,Сквер Дорожников,265.0,,39.5,5,0,10,22,67,,114.3,commercial,239.8,Тюмень,2875.6,0
3862.0,56.012788,92.810126,Жилфонд,149.1,0,5,7,19,0,0,0,1,,900.3,0,0,0,0,,,,462.4,0,0,1,3,0,0,0,0,,,0,0,0,0,,,,538.3,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,762.9,1,1,5,20,,97.8,25 часов,115.5,0,2,2,2,0,0,0,0,,,,81.2,1,1,1,5,21,,97.8,residential,97.8,Красноярск,3917.3,0
3863.0,55.778385,37.516449,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,57.1,2,5,8,15,0,0,0,0,,,0,0,0,1,Продуктовая ярмарка,792.5,Ddx,477.0,0,0,1,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,2,4,18,,74.0,Лукойл,761.1,0,0,0,3,0,0,0,0,,,,37.9,28,1,6,11,37,,74.0,residential,74.0,Москва,7058.9,0
3865.0,54.010681,38.294669,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,195.4,0,2,5,16,0,0,0,0,,,0,0,0,2,Городской рынок,757.3,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,4,,366.8,0,4,9,39,,172.5,НзОйл,748.0,0,0,0,1,0,0,0,0,,,,56.9,4,0,4,10,46,,172.5,commercial,76.1,Новомосковск,247.1,1
3866.0,56.830881,60.593863,,,0,0,0,0,0,0,0,10,,506.2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Yoga projeсt,78.8,1,1,1,12,Олимп,257.3,0,3,11,26,0,0,0,2,Геологическая,613.9,0,0,0,5,,575.5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,14.6,7,0,8,23,57,,116.8,commercial,42.2,,,0
3868.0,56.463749,84.954709,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Квилт,295.2,0,1,4,22,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,11,40,,171.9,,,0,0,0,0,0,2,17,33,,217.5,,55.1,12,0,5,21,70,Томский электроламповый завод,146.3,,,Томск,2431.2,0
3871.0,51.808394,107.605756,Билайн,147.8,0,3,5,8,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,1,8,35,,82.8,,866.2,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,,,commercial,147.8,,,0
3873.0,56.484407,84.9494,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Любимый,583.1,0,0,0,6,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,1,1,2,,123.7,0,2,10,48,,235.5,,,0,0,0,0,0,0,0,0,,,,,0,1,11,27,87,,87.7,commercial,87.7,,,0
3875.0,53.222902,44.980892,,,0,0,0,0,0,0,0,1,Инфомат ЭП,856.9,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,ФОК,344.8,0,0,1,3,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,729.3,0,1,5,12,,196.6,,,0,0,0,0,0,0,0,1,улица Воровского,876.1,,,0,0,1,9,26,,196.6,residential,196.6,,,0
3876.0,51.841776,107.603286,,162.6,0,5,9,23,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,458.3,0,0,2,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,3,5,22,,184.1,,,0,0,0,0,0,0,0,0,,,,30.3,6,0,3,7,28,,184.1,residential,184.1,,,0
3877.0,51.77239,55.108822,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Премьер-клуб,342.6,0,0,2,7,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,6,90,,143.4,,,0,0,0,0,0,0,0,0,,,,,0,0,2,8,94,,143.4,residential,143.4,Оренбург,957.4,1
3879.0,55.663512,37.6054,УФМС по р-ну Зюзино,221.3,0,3,8,30,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Гостиница РПА,174.1,0,1,1,2,1,1,1,2,Нахимовский проспект,96.9,0,0,0,0,,,0,2,3,14,,183.2,Teboil,554.9,0,0,0,3,0,0,0,0,,,,,0,0,2,3,21,,183.2,commercial,221.3,Москва,8339.9,0
3880.0,51.77239,55.108822,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Заядлый рыбак,121.8,0,1,1,10,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,отель Оренбург,281.3,0,1,3,7,0,0,0,0,,,0,0,0,0,,,0,2,6,90,,143.4,,,0,0,0,0,0,0,0,9,улица М.Фадеева,819.0,,,0,0,0,0,0,,,commercial,269.8,Оренбург,957.4,1
3881.0,56.249542,43.982882,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,238.3,0,1,2,6,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,16,88,631,,224.3,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,83.8,2,0,4,17,61,Нагорный бетонный завод,163.5,residential,224.3,,,0
3883.0,56.249542,43.982882,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,1,1,1,Мыза,248.0,0,0,0,0,,,0,1,9,39,,296.5,,,0,0,0,0,0,0,0,0,,,,83.8,2,0,4,17,61,Нагорный бетонный завод,163.5,industrial,163.5,Нижний Новгород,6530.2,0
3885.0,56.517425,84.980797,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,1,3,Народный рынок,440.9,СпортZall,522.9,0,0,0,9,Хорошие люди,588.2,0,0,0,3,0,0,0,0,,,0,0,0,2,,856.6,0,0,0,0,,,Газпромнефть,207.1,0,1,1,3,0,0,0,3,,736.4,,12.2,10,1,3,8,52,,53.7,commercial,124.8,,,0
3886.0,50.546747,136.98955,ДальЖАСО,5.6,1,12,22,52,0,0,0,0,,,0,0,0,0,,,,45.0,3,10,15,29,0,0,0,0,,,0,0,1,3,Надежда,336.4,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,680.7,,,0,0,0,0,0,0,4,13,,355.1,,15.0,2,0,0,0,2,,680.7,commercial,5.6,Комсомольск-на-Амуре,1481.3,1
3887.0,56.892635,60.612485,,157.5,0,2,8,32,1,1,1,6,,12.6,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,855.9,,,0,0,0,0,,,0,0,0,0,0,0,1,2,Уралмаш,491.5,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,4,6,12,,167.6,,21.2,8,0,3,15,47,,228.6,industrial,228.6,Екатеринбург,6102.8,0
3889.0,56.51226,84.943211,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Учебно-спортивный центр,611.3,0,0,0,1,Халиф,580.3,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,1,4,61,,286.9,,,0,0,0,0,0,0,0,0,,,,84.6,3,0,0,0,0,,,industrial,238.5,Томск,2677.3,0
3891.0,56.460218,84.956237,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,ЭкоЛавка,119.9,0,3,9,25,0,0,0,0,,,0,0,0,0,,,Longa Vita,114.1,0,2,3,13,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,7,13,36,,18.1,,,0,0,0,0,0,2,5,40,,209.4,,,0,0,0,0,0,,,commercial,57.2,Томск,2581.6,0
3892.0,69.425143,30.826471,Капитал Life,428.7,0,0,2,3,0,0,0,0,,,0,0,0,0,,,Магнит,151.0,0,6,10,13,0,0,0,0,,,0,0,0,1,Рынок,744.7,Дельфин,691.8,0,0,0,1,Отель Печенга,295.2,0,1,2,2,0,0,0,0,,,0,0,1,4,,437.4,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,1,1,3,,291.4,commercial,428.7,,,0
3893.0,67.93859,32.927926,Управление образования,151.9,0,4,8,32,0,0,0,0,,,0,0,0,0,,,Спорт и отдых,153.7,0,2,3,8,0,0,0,0,,,0,0,1,1,Центральный рынок,341.2,,,0,0,0,0,Хостел,621.6,0,0,0,3,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Роснефть,583.4,0,0,0,1,0,0,0,0,,,,47.4,6,0,0,0,0,,,commercial,151.9,,,0
3894.0,69.407882,30.222228,МТС,57.3,1,9,14,20,0,0,0,0,,,0,0,0,0,,,,342.4,0,0,2,6,0,0,0,0,,,0,0,1,1,Рынок,403.7,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,722.6,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,"Комбинат ""Печенганикель""",1015.5,commercial,57.3,,,0
3895.0,53.01051,158.653421,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Центральная,619.9,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,ТСК,1020.5,0,0,0,0,0,0,0,0,,,,88.5,1,0,2,3,5,,139.4,residential,139.4,,,0
3896.0,58.591708,49.644415,Капитал Медицинское Страхование,573.4,0,0,0,58,0,0,0,0,,,0,0,0,0,,,Йола-маркет,186.0,0,1,6,17,0,0,0,0,,,0,0,0,1,,888.0,,,0,0,0,0,,681.9,0,0,0,5,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Маяк,751.7,0,0,0,2,0,0,0,0,,,,42.4,1,0,0,0,0,,,residential,378.3,Киров,1847.2,0
3897.0,53.707909,91.693988,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Саянский мясокомбинат,607.1,0,0,0,9,0,0,0,0,,,0,0,0,0,,,Сибиряк,269.0,0,1,1,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,10,,586.0,commercial,101.3,,,0
3898.0,51.842694,107.63505,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,4,29,,286.5,,175.9,0,2,2,5,0,0,0,0,,,,,0,0,0,0,0,,,commercial,100.3,,,0
3900.0,56.268057,90.493174,Межрайонная ИФНС № 4 по Красноярскому краю,232.3,0,2,11,16,0,0,0,0,,,0,0,0,0,,,Командор,350.4,0,0,4,7,0,0,0,0,,,0,0,1,3,Минирынок,450.6,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,commercial,232.3,Ачинск,210.3,1
3901.0,56.012415,92.869002,,,0,0,0,0,0,0,0,1,,765.2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,3,4,,414.2,,,0,0,4,9,31,,133.1,residential,133.1,Красноярск,429.9,1
3903.0,48.74126,44.504704,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,"Ледовый каток ""Новое поколение""",688.1,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,ВИПойл,390.4,0,0,2,3,0,0,0,0,,,,11.4,5,0,0,0,0,,,,,,,0
3904.0,43.590585,39.71963,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,Центральный рынок,575.2,,,0,0,0,0,,194.8,0,2,7,27,0,0,0,0,,,0,13,16,18,,159.5,1,2,3,14,"АК ""Архитектор""",31.4,Лукойл,950.1,0,0,0,1,0,0,2,14,,466.0,,,0,0,0,0,0,,,residential,31.4,Сочи,632.7,1
3906.0,53.23917,50.238462,Самарский бетонный завод,206.7,0,3,10,20,0,0,0,0,,,0,0,0,0,,,Победа,243.5,0,1,1,4,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,8,,553.8,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,industrial,165.7,,,0
3908.0,57.98717,56.213453,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,CrossFit,449.1,0,0,1,2,Диана,289.7,0,1,2,3,0,0,0,0,,,0,0,0,2,,534.1,0,0,0,0,,,Газпромнефть,851.5,0,0,0,1,0,0,0,0,,,,,0,0,3,7,57,ЖК «Легенда»,260.7,residential,260.7,,,0
3909.0,54.997435,83.054773,"Сибирская электротехника, РК КЭМОНТ",246.2,0,1,1,1,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,1209.1,,,0,0,0,0,0,0,0,0,,,,,0,1,4,6,13,,85.5,,,,,0
3910.0,51.684814,39.183507,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Велнес-клуб Янтарный,376.6,0,0,1,2,Московский,739.9,0,0,0,1,0,0,0,0,,,0,0,0,5,,749.8,0,3,9,46,,203.7,ВТК,276.1,0,1,2,4,0,0,0,0,,,,,0,0,3,10,70,,203.7,residential,203.7,,,0
3911.0,52.022082,47.783285,,,0,0,0,0,0,0,0,0,,,0,0,0,2,Юнистрим,511.9,Берёзка,110.8,0,6,7,17,0,0,0,0,,,0,0,0,0,,1002.6,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,2,18,64,132,,64.0,0,2,6,13,,267.7,,,0,0,0,0,0,0,0,0,,,,,0,0,3,7,15,,189.0,industrial,189.0,Балаково,1973.2,0
3915.0,54.965807,73.414924,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Юность,232.0,0,1,2,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,9,40,,262.3,Лукойл,104.6,0,1,1,1,0,0,0,0,,,,,0,0,3,11,44,,105.7,commercial,105.7,Омск,3977.6,0
3918.0,56.320338,43.947623,МТС,20.9,3,8,15,38,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,1,1,Центральный рынок,485.8,Искра,617.4,0,0,0,3,,,0,0,0,0,1,2,2,2,Московская,77.9,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,1,площадь Ленина,985.0,,22.0,27,0,0,0,0,,,commercial,20.9,,,0
3919.0,51.666926,39.206746,,,0,0,0,0,0,0,0,1,,696.4,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,DDX,147.3,0,1,3,8,,,0,0,0,0,0,0,0,0,,,0,0,0,11,,504.4,0,0,0,0,,,ВТК,896.4,0,0,0,1,0,0,0,0,,,,60.0,2,0,9,26,129,,120.4,commercial,34.4,Воронеж,823.0,1
3920.0,51.668747,36.140122,Юркон,205.4,0,4,5,15,0,0,0,0,,,0,0,0,0,,,Магнит,288.2,0,1,3,13,0,0,0,0,,,0,0,0,3,Сеймский рынок,727.4,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,1,,325.0,,,0,0,0,0,0,8,16,18,,128.4,,,0,0,2,4,18,Жилсервис,246.3,commercial,205.4,,,0
3921.0,55.35183,86.072007,Территориальное управление Центрального района,239.6,0,3,9,54,0,0,0,0,,,0,0,0,0,,,Чибис,353.2,0,0,3,12,0,0,0,0,,,0,0,0,1,Центральный крытый рынок,984.8,,363.1,0,0,1,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,3,7,31,44-й мкр.,102.1,residential,102.1,Кемерово,1025.1,1
